Zeit,Zeit (UTC),Zählerstand Bezug (Wh),Zählerstand Einspeisung (Wh),Leistung Bezug (W),Leistung Einspeisung (W)
21.10.2022 07:00,21.10.2022 05:00,9495270,529102,320,0
21.10.2022 07:15,21.10.2022 05:15,9495360,529102,359,0
21.10.2022 07:30,21.10.2022 05:30,9495505,529102,580,0
21.10.2022 07:45,21.10.2022 05:45,9495635,529102,519,0
21.10.2022 08:00,21.10.2022 06:00,9495748,529102,451,0
21.10.2022 08:15,21.10.2022 06:15,9495855,529102,430,0
21.10.2022 08:30,21.10.2022 06:30,9495964,529102,434,0
21.10.2022 08:45,21.10.2022 06:45,9496084,529102,481,0
21.10.2022 09:00,21.10.2022 07:00,9496191,529102,429,0
21.10.2022 09:15,21.10.2022 07:15,9496300,529102,434,0
21.10.2022 09:30,21.10.2022 07:30,9496390,529102,361,0
21.10.2022 09:45,21.10.2022 07:45,9496473,529102,332,0
21.10.2022 10:00,21.10.2022 08:00,9496535,529102,247,0
21.10.2022 10:15,21.10.2022 08:15,9496635,529102,400,0
21.10.2022 10:30,21.10.2022 08:30,9496731,529102,382,0
21.10.2022 10:45,21.10.2022 08:45,9496821,529102,360,0
21.10.2022 11:00,21.10.2022 09:00,9497094,529102,1092,0
21.10.2022 11:15,21.10.2022 09:15,9497287,529102,772,0
21.10.2022 11:30,21.10.2022 09:30,9497381,529102,373,0
21.10.2022 11:45,21.10.2022 09:45,9497457,529102,305,0
21.10.2022 12:00,21.10.2022 10:00,9497577,529102,478,0
21.10.2022 12:15,21.10.2022 10:15,9497694,529102,468,0
21.10.2022 12:30,21.10.2022 10:30,9497784,529102,360,0
21.10.2022 12:45,21.10.2022 10:45,9497876,529102,370,0
21.10.2022 13:00,21.10.2022 11:00,9497935,529102,235,0
21.10.2022 13:15,21.10.2022 11:15,9497953,529103,68,3
21.10.2022 13:30,21.10.2022 11:30,9497995,529103,168,0
21.10.2022 13:45,21.10.2022 11:45,9498047,529103,207,0
21.10.2022 14:00,21.10.2022 12:00,9498113,529103,264,0
21.10.2022 14:15,21.10.2022 12:15,9498169,529103,223,0
21.10.2022 14:30,21.10.2022 12:30,9498180,529117,43,58
21.10.2022 14:45,21.10.2022 12:45,9498185,529134,20,68
21.10.2022 15:00,21.10.2022 13:00,9498185,529165,0,122
21.10.2022 15:15,21.10.2022 13:15,9498185,529248,1,331
21.10.2022 15:30,21.10.2022 13:30,9498185,529438,0,761
21.10.2022 15:45,21.10.2022 13:45,9498185,529537,1,394
21.10.2022 16:00,21.10.2022 14:00,9498195,529548,36,46
21.10.2022 16:15,21.10.2022 14:15,9498222,529549,110,3
21.10.2022 16:30,21.10.2022 14:30,9498267,529549,179,0
21.10.2022 16:45,21.10.2022 14:45,9498279,529551,48,8
21.10.2022 17:00,21.10.2022 15:00,9498304,529551,100,0
21.10.2022 17:15,21.10.2022 15:15,9498333,529561,115,37
21.10.2022 17:30,21.10.2022 15:30,9498442,529561,434,0
21.10.2022 17:45,21.10.2022 15:45,9498818,529561,1504,0
21.10.2022 18:00,21.10.2022 16:00,9498999,529561,726,0
21.10.2022 18:15,21.10.2022 16:15,9499122,529561,490,0
21.10.2022 18:30,21.10.2022 16:30,9499261,529561,555,0
21.10.2022 18:45,21.10.2022 16:45,9499730,529561,1875,0
21.10.2022 19:00,21.10.2022 17:00,9500095,529561,1461,0
21.10.2022 19:15,21.10.2022 17:15,9500231,529561,543,0
21.10.2022 19:30,21.10.2022 17:30,9500344,529561,450,0
21.10.2022 19:45,21.10.2022 17:45,9500452,529561,432,0
21.10.2022 20:00,21.10.2022 18:00,9500560,529561,430,0
21.10.2022 20:15,21.10.2022 18:15,9500681,529561,484,0
21.10.2022 20:30,21.10.2022 18:30,9500806,529561,501,0
21.10.2022 20:45,21.10.2022 18:45,9500927,529561,482,0
21.10.2022 21:00,21.10.2022 19:00,9501041,529561,456,0
21.10.2022 21:15,21.10.2022 19:15,9501159,529561,470,0
21.10.2022 21:30,21.10.2022 19:30,9501283,529561,497,0
21.10.2022 21:45,21.10.2022 19:45,9501406,529561,491,0
21.10.2022 22:00,21.10.2022 20:00,9501520,529561,456,0
21.10.2022 22:15,21.10.2022 20:15,9501634,529561,457,0
21.10.2022 22:30,21.10.2022 20:30,9501750,529561,463,0
21.10.2022 22:45,21.10.2022 20:45,9501860,529561,442,0
21.10.2022 23:00,21.10.2022 21:00,9501981,529561,483,0
21.10.2022 23:15,21.10.2022 21:15,9502092,529561,442,0
21.10.2022 23:30,21.10.2022 21:30,9502200,529561,433,0
21.10.2022 23:45,21.10.2022 21:45,9502317,529561,465,0
22.10.2022 00:00,21.10.2022 22:00,9502409,529561,369,0
22.10.2022 00:15,21.10.2022 22:15,9502483,529561,295,0
22.10.2022 00:30,21.10.2022 22:30,9502557,529561,296,0
22.10.2022 00:45,21.10.2022 22:45,9502636,529561,316,0
22.10.2022 01:00,21.10.2022 23:00,9502711,529561,298,0
22.10.2022 01:15,21.10.2022 23:15,9502773,529561,249,0
22.10.2022 01:30,21.10.2022 23:30,9502835,529561,247,0
22.10.2022 01:45,21.10.2022 23:45,9502896,529561,244,0
22.10.2022 02:00,22.10.2022 00:00,9502964,529561,273,0
22.10.2022 02:15,22.10.2022 00:15,9503042,529561,312,0
22.10.2022 02:30,22.10.2022 00:30,9503106,529561,256,0
22.10.2022 02:45,22.10.2022 00:45,9503182,529561,301,0
22.10.2022 03:00,22.10.2022 01:00,9503266,529561,337,0
22.10.2022 03:15,22.10.2022 01:15,9503336,529561,279,0
22.10.2022 03:30,22.10.2022 01:30,9503405,529561,277,0
22.10.2022 03:45,22.10.2022 01:45,9503474,529561,273,0
22.10.2022 04:00,22.10.2022 02:00,9503551,529561,307,0
22.10.2022 04:15,22.10.2022 02:15,9503627,529561,306,0
22.10.2022 04:30,22.10.2022 02:30,9503693,529561,263,0
22.10.2022 04:45,22.10.2022 02:45,9503761,529561,270,0
22.10.2022 05:00,22.10.2022 03:00,9503827,529561,264,0
22.10.2022 05:15,22.10.2022 03:15,9503906,529561,316,0
22.10.2022 05:30,22.10.2022 03:30,9503987,529561,324,0
22.10.2022 05:45,22.10.2022 03:45,9504057,529561,281,0
22.10.2022 06:00,22.10.2022 04:00,9504132,529561,297,0
22.10.2022 06:15,22.10.2022 04:15,9504200,529561,273,0
22.10.2022 06:30,22.10.2022 04:30,9504262,529561,245,0
22.10.2022 06:45,22.10.2022 04:45,9504323,529561,244,0
22.10.2022 07:00,22.10.2022 05:00,9504387,529561,256,0
22.10.2022 07:15,22.10.2022 05:15,9504462,529561,301,0
22.10.2022 07:30,22.10.2022 05:30,9504528,529561,264,0
22.10.2022 07:45,22.10.2022 05:45,9504591,529561,250,0
22.10.2022 08:00,22.10.2022 06:00,9504660,529561,274,0
22.10.2022 08:15,22.10.2022 06:15,9504724,529561,257,0
22.10.2022 08:30,22.10.2022 06:30,9504800,529561,304,0
22.10.2022 08:45,22.10.2022 06:45,9504858,529561,232,0
22.10.2022 09:00,22.10.2022 07:00,9504904,529561,181,0
22.10.2022 09:15,22.10.2022 07:15,9504947,529561,172,0
22.10.2022 09:30,22.10.2022 07:30,9504968,529637,83,306
22.10.2022 09:45,22.10.2022 07:45,9505048,529758,320,484
22.10.2022 10:00,22.10.2022 08:00,9505514,529758,1864,0
22.10.2022 10:15,22.10.2022 08:15,9505736,529767,885,32
22.10.2022 10:30,22.10.2022 08:30,9505736,529927,0,642
22.10.2022 10:45,22.10.2022 08:45,9505736,530316,0,1555
22.10.2022 11:00,22.10.2022 09:00,9505738,530738,8,1687
22.10.2022 11:15,22.10.2022 09:15,9506478,530740,2960,9
22.10.2022 11:30,22.10.2022 09:30,9507199,530740,2884,0
22.10.2022 11:45,22.10.2022 09:45,9507436,530740,948,0
22.10.2022 12:00,22.10.2022 10:00,9507457,530742,81,6
22.10.2022 12:15,22.10.2022 10:15,9507458,530761,7,74
22.10.2022 12:30,22.10.2022 10:30,9507458,530957,0,786
22.10.2022 12:45,22.10.2022 10:45,9507473,530984,59,107
22.10.2022 13:00,22.10.2022 11:00,9507503,530984,118,0
22.10.2022 13:15,22.10.2022 11:15,9507590,530984,346,0
22.10.2022 13:30,22.10.2022 11:30,9507648,530988,234,16
22.10.2022 13:45,22.10.2022 11:45,9507916,530997,1069,35
22.10.2022 14:00,22.10.2022 12:00,9508276,531000,1442,9
22.10.2022 14:15,22.10.2022 12:15,9508716,531000,1758,0
22.10.2022 14:30,22.10.2022 12:30,9509106,531000,1562,0
22.10.2022 14:45,22.10.2022 12:45,9509443,531000,1345,0
22.10.2022 15:00,22.10.2022 13:00,9509800,531000,1427,0
22.10.2022 15:15,22.10.2022 13:15,9510231,531000,1727,0
22.10.2022 15:30,22.10.2022 13:30,9510791,531000,2238,0
22.10.2022 15:45,22.10.2022 13:45,9510872,531065,324,260
22.10.2022 16:00,22.10.2022 14:00,9510887,531081,60,64
22.10.2022 16:15,22.10.2022 14:15,9510958,531081,282,0
22.10.2022 16:30,22.10.2022 14:30,9511012,531081,214,0
22.10.2022 16:45,22.10.2022 14:45,9511085,531081,294,0
22.10.2022 17:00,22.10.2022 15:00,9511205,531081,478,0
22.10.2022 17:15,22.10.2022 15:15,9511243,531093,152,46
22.10.2022 17:30,22.10.2022 15:30,9511327,531093,337,0
22.10.2022 17:45,22.10.2022 15:45,9511425,531093,391,0
22.10.2022 18:00,22.10.2022 16:00,9511541,531093,461,0
22.10.2022 18:15,22.10.2022 16:15,9511657,531093,465,0
22.10.2022 18:30,22.10.2022 16:30,9512294,531093,2548,0
22.10.2022 18:45,22.10.2022 16:45,9512886,531093,2367,0
22.10.2022 19:00,22.10.2022 17:00,9513431,531093,2180,0
22.10.2022 19:15,22.10.2022 17:15,9513887,531093,1823,0
22.10.2022 19:30,22.10.2022 17:30,9514312,531093,1698,0
22.10.2022 19:45,22.10.2022 17:45,9514619,531093,1228,0
22.10.2022 20:00,22.10.2022 18:00,9514753,531093,534,0
22.10.2022 20:15,22.10.2022 18:15,9514902,531093,595,0
22.10.2022 20:30,22.10.2022 18:30,9515033,531093,526,0
22.10.2022 20:45,22.10.2022 18:45,9515174,531093,561,0
22.10.2022 21:00,22.10.2022 19:00,9515308,531093,539,0
22.10.2022 21:15,22.10.2022 19:15,9515425,531093,468,0
22.10.2022 21:30,22.10.2022 19:30,9515542,531093,466,0
22.10.2022 21:45,22.10.2022 19:45,9515658,531093,462,0
22.10.2022 22:00,22.10.2022 20:00,9515774,531093,466,0
22.10.2022 22:15,22.10.2022 20:15,9515879,531093,417,0
22.10.2022 22:30,22.10.2022 20:30,9515983,531093,418,0
22.10.2022 22:45,22.10.2022 20:45,9516086,531093,410,0
22.10.2022 23:00,22.10.2022 21:00,9516198,531093,449,0
22.10.2022 23:15,22.10.2022 21:15,9516309,531093,443,0
22.10.2022 23:30,22.10.2022 21:30,9516413,531093,414,0
22.10.2022 23:45,22.10.2022 21:45,9516518,531093,418,0
23.10.2022 00:00,22.10.2022 22:00,9516607,531093,359,0
23.10.2022 00:15,22.10.2022 22:15,9516697,531093,357,0
23.10.2022 00:30,22.10.2022 22:30,9516780,531093,334,0
23.10.2022 00:45,22.10.2022 22:45,9516856,531093,304,0
23.10.2022 01:00,22.10.2022 23:00,9516968,531093,447,0
23.10.2022 01:15,22.10.2022 23:15,9517067,531093,396,0
23.10.2022 01:30,22.10.2022 23:30,9517165,531093,390,0
23.10.2022 01:45,22.10.2022 23:45,9517246,531093,325,0
23.10.2022 02:00,23.10.2022 00:00,9517319,531093,292,0
23.10.2022 02:15,23.10.2022 00:15,9517389,531093,278,0
23.10.2022 02:30,23.10.2022 00:30,9517454,531093,260,0
23.10.2022 02:45,23.10.2022 00:45,9517516,531093,248,0
23.10.2022 03:00,23.10.2022 01:00,9517579,531093,249,0
23.10.2022 03:15,23.10.2022 01:15,9517655,531093,305,0
23.10.2022 03:30,23.10.2022 01:30,9517727,531093,288,0
23.10.2022 03:45,23.10.2022 01:45,9517793,531093,262,0
23.10.2022 04:00,23.10.2022 02:00,9517872,531093,317,0
23.10.2022 04:15,23.10.2022 02:15,9517934,531093,248,0
23.10.2022 04:30,23.10.2022 02:30,9517994,531093,240,0
23.10.2022 04:45,23.10.2022 02:45,9518055,531093,240,0
23.10.2022 05:00,23.10.2022 03:00,9518121,531093,264,0
23.10.2022 05:15,23.10.2022 03:15,9518192,531093,285,0
23.10.2022 05:30,23.10.2022 03:30,9518254,531093,249,0
23.10.2022 05:45,23.10.2022 03:45,9518315,531093,244,0
23.10.2022 06:00,23.10.2022 04:00,9518378,531093,248,0
23.10.2022 06:15,23.10.2022 04:15,9518449,531093,284,0
23.10.2022 06:30,23.10.2022 04:30,9518521,531093,287,0
23.10.2022 06:45,23.10.2022 04:45,9518583,531093,251,0
23.10.2022 07:00,23.10.2022 05:00,9518648,531093,259,0
23.10.2022 07:15,23.10.2022 05:15,9518709,531093,241,0
23.10.2022 07:30,23.10.2022 05:30,9518776,531093,267,0
23.10.2022 07:45,23.10.2022 05:45,9518853,531093,311,0
23.10.2022 08:00,23.10.2022 06:00,9518918,531093,258,0
23.10.2022 08:15,23.10.2022 06:15,9518993,531093,301,0
23.10.2022 08:30,23.10.2022 06:30,9519070,531093,304,0
23.10.2022 08:45,23.10.2022 06:45,9519125,531093,220,0
23.10.2022 09:00,23.10.2022 07:00,9519183,531093,234,0
23.10.2022 09:15,23.10.2022 07:15,9519258,531093,297,0
23.10.2022 09:30,23.10.2022 07:30,9519307,531093,197,0
23.10.2022 09:45,23.10.2022 07:45,9519889,531093,2326,0
23.10.2022 10:00,23.10.2022 08:00,9520291,531093,1610,0
23.10.2022 10:15,23.10.2022 08:15,9520577,531093,1141,0
23.10.2022 10:30,23.10.2022 08:30,9520833,531093,1026,0
23.10.2022 10:45,23.10.2022 08:45,9521182,531093,1393,0
23.10.2022 11:00,23.10.2022 09:00,9521462,531130,1120,148
23.10.2022 11:15,23.10.2022 09:15,9521462,531267,0,548
23.10.2022 11:30,23.10.2022 09:30,9521567,531385,421,472
23.10.2022 11:45,23.10.2022 09:45,9521704,531394,548,34
23.10.2022 12:00,23.10.2022 10:00,9521778,531395,294,5
23.10.2022 12:15,23.10.2022 10:15,9521779,531419,2,95
23.10.2022 12:30,23.10.2022 10:30,9521779,531474,1,221
23.10.2022 12:45,23.10.2022 10:45,9521779,531534,0,238
23.10.2022 13:00,23.10.2022 11:00,9521779,531579,0,181
23.10.2022 13:15,23.10.2022 11:15,9521780,531600,2,81
23.10.2022 13:30,23.10.2022 11:30,9521780,531625,1,100
23.10.2022 13:45,23.10.2022 11:45,9521782,531628,5,13
23.10.2022 14:00,23.10.2022 12:00,9521783,531653,6,98
23.10.2022 14:15,23.10.2022 12:15,9521792,531655,35,8
23.10.2022 14:30,23.10.2022 12:30,9521793,531690,4,138
23.10.2022 14:45,23.10.2022 12:45,9521794,531726,1,143
23.10.2022 15:00,23.10.2022 13:00,9521794,531917,0,763
23.10.2022 15:15,23.10.2022 13:15,9522195,531988,1607,284
23.10.2022 15:30,23.10.2022 13:30,9522313,532089,468,406
23.10.2022 15:45,23.10.2022 13:45,9522313,532158,0,276
23.10.2022 16:00,23.10.2022 14:00,9522336,532166,94,28
23.10.2022 16:15,23.10.2022 14:15,9522383,532166,186,0
23.10.2022 16:30,23.10.2022 14:30,9522441,532166,232,0
23.10.2022 16:45,23.10.2022 14:45,9522510,532166,276,0
23.10.2022 17:00,23.10.2022 15:00,9522598,532166,349,0
23.10.2022 17:15,23.10.2022 15:15,9522690,532166,369,0
23.10.2022 17:30,23.10.2022 15:30,9522774,532166,336,0
23.10.2022 17:45,23.10.2022 15:45,9522933,532166,633,0
23.10.2022 18:00,23.10.2022 16:00,9523087,532166,616,0
23.10.2022 18:15,23.10.2022 16:15,9523190,532166,413,0
23.10.2022 18:30,23.10.2022 16:30,9523283,532166,372,0
23.10.2022 18:45,23.10.2022 16:45,9523391,532166,431,0
23.10.2022 19:00,23.10.2022 17:00,9523559,532166,671,0
23.10.2022 19:15,23.10.2022 17:15,9524292,532166,2931,0
23.10.2022 19:30,23.10.2022 17:30,9524896,532166,2416,0
23.10.2022 19:45,23.10.2022 17:45,9525514,532166,2472,0
23.10.2022 20:00,23.10.2022 18:00,9525904,532166,1559,0
23.10.2022 20:15,23.10.2022 18:15,9526023,532166,474,0
23.10.2022 20:30,23.10.2022 18:30,9526155,532166,527,0
23.10.2022 20:45,23.10.2022 18:45,9526274,532166,478,0
23.10.2022 21:00,23.10.2022 19:00,9526395,532166,482,0
23.10.2022 21:15,23.10.2022 19:15,9526508,532166,452,0
23.10.2022 21:30,23.10.2022 19:30,9526624,532166,463,0
23.10.2022 21:45,23.10.2022 19:45,9526741,532166,467,0
23.10.2022 22:00,23.10.2022 20:00,9526868,532166,511,0
23.10.2022 22:15,23.10.2022 20:15,9526989,532166,480,0
23.10.2022 22:30,23.10.2022 20:30,9527095,532166,425,0
23.10.2022 22:45,23.10.2022 20:45,9527209,532166,457,0
23.10.2022 23:00,23.10.2022 21:00,9527325,532166,462,0
23.10.2022 23:15,23.10.2022 21:15,9527432,532166,427,0
23.10.2022 23:30,23.10.2022 21:30,9527553,532166,484,0
23.10.2022 23:45,23.10.2022 21:45,9527668,532166,458,0
24.10.2022 00:00,23.10.2022 22:00,9527771,532166,413,0
24.10.2022 00:15,23.10.2022 22:15,9527860,532166,355,0
24.10.2022 00:30,23.10.2022 22:30,9527935,532166,298,0
24.10.2022 00:45,23.10.2022 22:45,9528021,532166,343,0
24.10.2022 01:00,23.10.2022 23:00,9528093,532166,289,0
24.10.2022 01:15,23.10.2022 23:15,9528167,532166,297,0
24.10.2022 01:30,23.10.2022 23:30,9528241,532166,296,0
24.10.2022 01:45,23.10.2022 23:45,9528318,532166,307,0
24.10.2022 02:00,24.10.2022 00:00,9528394,532166,302,0
24.10.2022 02:15,24.10.2022 00:15,9528456,532166,249,0
24.10.2022 02:30,24.10.2022 00:30,9528519,532166,249,0
24.10.2022 02:45,24.10.2022 00:45,9528581,532166,249,0
24.10.2022 03:00,24.10.2022 01:00,9528651,532166,281,0
24.10.2022 03:15,24.10.2022 01:15,9528733,532166,327,0
24.10.2022 03:30,24.10.2022 01:30,9528797,532166,255,0
24.10.2022 03:45,24.10.2022 01:45,9528864,532166,269,0
24.10.2022 04:00,24.10.2022 02:00,9528943,532166,312,0
24.10.2022 04:15,24.10.2022 02:15,9529002,532166,236,0
24.10.2022 04:30,24.10.2022 02:30,9529060,532166,231,0
24.10.2022 04:45,24.10.2022 02:45,9529119,532166,238,0
24.10.2022 05:00,24.10.2022 03:00,9529190,532166,283,0
24.10.2022 05:15,24.10.2022 03:15,9529257,532166,268,0
24.10.2022 05:30,24.10.2022 03:30,9529320,532166,251,0
24.10.2022 05:45,24.10.2022 03:45,9529382,532166,249,0
24.10.2022 06:00,24.10.2022 04:00,9529445,532166,249,0
24.10.2022 06:15,24.10.2022 04:15,9529522,532166,308,0
24.10.2022 06:30,24.10.2022 04:30,9529658,532166,543,0
24.10.2022 06:45,24.10.2022 04:45,9529762,532166,416,0
24.10.2022 07:00,24.10.2022 05:00,9529864,532166,409,0
24.10.2022 07:15,24.10.2022 05:15,9529967,532166,410,0
24.10.2022 07:30,24.10.2022 05:30,9530060,532166,373,0
24.10.2022 07:45,24.10.2022 05:45,9530140,532166,320,0
24.10.2022 08:00,24.10.2022 06:00,9530494,532166,1413,0
24.10.2022 08:15,24.10.2022 06:15,9530799,532166,1222,0
24.10.2022 08:30,24.10.2022 06:30,9530904,532166,420,0
24.10.2022 08:45,24.10.2022 06:45,9530987,532166,331,0
24.10.2022 09:00,24.10.2022 07:00,9531037,532166,198,0
24.10.2022 09:15,24.10.2022 07:15,9531088,532166,203,0
24.10.2022 09:30,24.10.2022 07:30,9531115,532166,109,0
24.10.2022 09:45,24.10.2022 07:45,9531116,532220,3,219
24.10.2022 10:00,24.10.2022 08:00,9531116,532419,0,796
24.10.2022 10:15,24.10.2022 08:15,9531116,532619,0,797
24.10.2022 10:30,24.10.2022 08:30,9531116,532751,0,529
24.10.2022 10:45,24.10.2022 08:45,9531116,532941,0,760
24.10.2022 11:00,24.10.2022 09:00,9531133,532971,67,118
24.10.2022 11:15,24.10.2022 09:15,9531146,532974,51,9
24.10.2022 11:30,24.10.2022 09:30,9531172,532974,105,0
24.10.2022 11:45,24.10.2022 09:45,9531193,532974,83,0
24.10.2022 12:00,24.10.2022 10:00,9531227,532975,135,6
24.10.2022 12:15,24.10.2022 10:15,9531229,533106,8,523
24.10.2022 12:30,24.10.2022 10:30,9531233,533110,13,17
24.10.2022 12:45,24.10.2022 10:45,9531240,533142,30,124
24.10.2022 13:00,24.10.2022 11:00,9531247,533189,26,190
24.10.2022 13:15,24.10.2022 11:15,9531248,533237,4,190
24.10.2022 13:30,24.10.2022 11:30,9531248,533359,1,489
24.10.2022 13:45,24.10.2022 11:45,9531248,533381,1,85
24.10.2022 14:00,24.10.2022 12:00,9531253,533406,18,102
24.10.2022 14:15,24.10.2022 12:15,9531594,533409,1363,9
24.10.2022 14:30,24.10.2022 12:30,9531764,533411,680,9
24.10.2022 14:45,24.10.2022 12:45,9531794,533413,121,8
24.10.2022 15:00,24.10.2022 13:00,9531810,533414,63,2
24.10.2022 15:15,24.10.2022 13:15,9532222,533414,1646,0
24.10.2022 15:30,24.10.2022 13:30,9532342,533453,478,158
24.10.2022 15:45,24.10.2022 13:45,9532342,533588,0,536
24.10.2022 16:00,24.10.2022 14:00,9532361,533605,78,69
24.10.2022 16:15,24.10.2022 14:15,9532380,533634,74,117
24.10.2022 16:30,24.10.2022 14:30,9532410,533635,117,3
24.10.2022 16:45,24.10.2022 14:45,9532469,533635,238,0
24.10.2022 17:00,24.10.2022 15:00,9532536,533635,269,0
24.10.2022 17:15,24.10.2022 15:15,9532621,533635,337,0
24.10.2022 17:30,24.10.2022 15:30,9532717,533635,382,0
24.10.2022 17:45,24.10.2022 15:45,9532806,533635,357,0
24.10.2022 18:00,24.10.2022 16:00,9532908,533635,406,0
24.10.2022 18:15,24.10.2022 16:15,9533007,533635,398,0
24.10.2022 18:30,24.10.2022 16:30,9533118,533635,442,0
24.10.2022 18:45,24.10.2022 16:45,9533234,533635,466,0
24.10.2022 19:00,24.10.2022 17:00,9533333,533635,393,0
24.10.2022 19:15,24.10.2022 17:15,9533473,533635,562,0
24.10.2022 19:30,24.10.2022 17:30,9533641,533635,669,0
24.10.2022 19:45,24.10.2022 17:45,9533772,533635,523,0
24.10.2022 20:00,24.10.2022 18:00,9533888,533635,465,0
24.10.2022 20:15,24.10.2022 18:15,9534018,533635,517,0
24.10.2022 20:30,24.10.2022 18:30,9534125,533635,430,0
24.10.2022 20:45,24.10.2022 18:45,9534262,533635,546,0
24.10.2022 21:00,24.10.2022 19:00,9534390,533635,514,0
24.10.2022 21:15,24.10.2022 19:15,9534516,533635,500,0
24.10.2022 21:30,24.10.2022 19:30,9534649,533635,535,0
24.10.2022 21:45,24.10.2022 19:45,9534762,533635,451,0
24.10.2022 22:00,24.10.2022 20:00,9534869,533635,424,0
24.10.2022 22:15,24.10.2022 20:15,9534974,533635,420,0
24.10.2022 22:30,24.10.2022 20:30,9535087,533635,452,0
24.10.2022 22:45,24.10.2022 20:45,9535193,533635,425,0
24.10.2022 23:00,24.10.2022 21:00,9535297,533635,415,0
24.10.2022 23:15,24.10.2022 21:15,9535375,533635,310,0
24.10.2022 23:30,24.10.2022 21:30,9535450,533635,299,0
24.10.2022 23:45,24.10.2022 21:45,9535540,533635,361,0
25.10.2022 00:00,24.10.2022 22:00,9535620,533635,319,0
25.10.2022 00:15,24.10.2022 22:15,9535698,533635,313,0
25.10.2022 00:30,24.10.2022 22:30,9535775,533635,306,0
25.10.2022 00:45,24.10.2022 22:45,9535853,533635,310,0
25.10.2022 01:00,24.10.2022 23:00,9535933,533635,320,0
25.10.2022 01:15,24.10.2022 23:15,9536000,533635,266,0
25.10.2022 01:30,24.10.2022 23:30,9536068,533635,275,0
25.10.2022 01:45,24.10.2022 23:45,9536145,533635,307,0
25.10.2022 02:00,25.10.2022 00:00,9536210,533635,258,0
25.10.2022 02:15,25.10.2022 00:15,9536275,533635,260,0
25.10.2022 02:30,25.10.2022 00:30,9536338,533635,251,0
25.10.2022 02:45,25.10.2022 00:45,9536423,533635,338,0
25.10.2022 03:00,25.10.2022 01:00,9536493,533635,280,0
25.10.2022 03:15,25.10.2022 01:15,9536558,533635,263,0
25.10.2022 03:30,25.10.2022 01:30,9536624,533635,260,0
25.10.2022 03:45,25.10.2022 01:45,9536689,533635,261,0
25.10.2022 04:00,25.10.2022 02:00,9536767,533635,312,0
25.10.2022 04:15,25.10.2022 02:15,9536833,533635,262,0
25.10.2022 04:30,25.10.2022 02:30,9536891,533635,234,0
25.10.2022 04:45,25.10.2022 02:45,9536964,533635,291,0
25.10.2022 05:00,25.10.2022 03:00,9537017,533635,211,0
25.10.2022 05:15,25.10.2022 03:15,9537070,533635,210,0
25.10.2022 05:30,25.10.2022 03:30,9537123,533635,211,0
25.10.2022 05:45,25.10.2022 03:45,9537180,533635,227,0
25.10.2022 06:00,25.10.2022 04:00,9537246,533635,263,0
25.10.2022 06:15,25.10.2022 04:15,9537300,533635,216,0
25.10.2022 06:30,25.10.2022 04:30,9537414,533635,456,0
25.10.2022 06:45,25.10.2022 04:45,9537516,533635,408,0
25.10.2022 07:00,25.10.2022 05:00,9537609,533635,372,0
25.10.2022 07:15,25.10.2022 05:15,9537710,533635,402,0
25.10.2022 07:30,25.10.2022 05:30,9537801,533635,367,0
25.10.2022 07:45,25.10.2022 05:45,9538097,533635,1184,0
25.10.2022 08:00,25.10.2022 06:00,9538250,533635,608,0
25.10.2022 08:15,25.10.2022 06:15,9538358,533635,433,0
25.10.2022 08:30,25.10.2022 06:30,9538472,533635,454,0
25.10.2022 08:45,25.10.2022 06:45,9538573,533635,403,0
25.10.2022 09:00,25.10.2022 07:00,9538668,533635,383,0
25.10.2022 09:15,25.10.2022 07:15,9538734,533635,263,0
25.10.2022 09:30,25.10.2022 07:30,9538773,533635,154,0
25.10.2022 09:45,25.10.2022 07:45,9539015,533635,967,0
